token,freq,n_folios,length,first_char,last_char,in_label_pct,in_paragraph_pct,A_pct,B_pct,dominant_section,dominant_section_pct,is_hapax,specificity
qok{ch'}eoy,1,1,11,q,y,0.0,1.0,0.0,1.0,recipes,1.0,True,1.0
ltche@221;,1,1,10,l,;,0.0,1.0,0.0,1.0,recipes,1.0,True,1.0
kotchy,1,1,6,k,y,0.0,1.0,0.0,1.0,recipes,1.0,True,1.0
lkcheol,1,1,7,l,l,0.0,1.0,0.0,1.0,recipes,1.0,True,1.0
lkeches,1,1,7,l,s,0.0,1.0,0.0,1.0,recipes,1.0,True,1.0
kiin,1,1,4,k,n,0.0,1.0,0.0,1.0,recipes,1.0,True,1.0
lkchor,1,1,6,l,r,0.0,1.0,0.0,1.0,recipes,1.0,True,1.0
chopchey,1,1,8,c,y,0.0,1.0,0.0,1.0,recipes,1.0,True,1.0
cheeeorain,1,1,10,c,n,0.0,1.0,0.0,1.0,recipes,1.0,True,1.0
o{kh}ar,1,1,7,o,r,0.0,1.0,0.0,1.0,recipes,1.0,True,1.0
qchar,1,1,5,q,r,0.0,1.0,0.0,1.0,recipes,1.0,True,1.0
lkshed@222;,1,1,11,l,;,0.0,1.0,0.0,1.0,recipes,1.0,True,1.0
folchear,1,1,8,f,r,0.0,1.0,0.0,1.0,recipes,1.0,True,1.0
chtchol,1,1,7,c,l,0.0,1.0,0.0,1.0,recipes,1.0,True,1.0
alkeeol,1,1,7,a,l,0.0,1.0,0.0,1.0,recipes,1.0,True,1.0
ysheeoaiin,1,1,10,y,n,0.0,1.0,0.0,1.0,recipes,1.0,True,1.0
lo@152;ar,1,1,9,l,r,0.0,1.0,0.0,1.0,recipes,1.0,True,1.0
cheoke@152;y,1,1,12,c,y,0.0,1.0,0.0,1.0,recipes,1.0,True,1.0
lcholkaiin,1,1,10,l,n,0.0,1.0,0.0,1.0,recipes,1.0,True,1.0
akchy,1,1,5,a,y,0.0,1.0,0.0,1.0,recipes,1.0,True,1.0
pchedair,1,1,8,p,r,0.0,1.0,0.0,1.0,recipes,1.0,True,1.0
yraiin,1,1,6,y,n,0.0,1.0,0.0,1.0,recipes,1.0,True,1.0
loaiin,1,1,6,l,n,0.0,1.0,0.0,1.0,recipes,1.0,True,1.0
charlkeeo@152;y,1,1,15,c,y,0.0,1.0,0.0,1.0,recipes,1.0,True,1.0
lchod,1,1,5,l,d,0.0,1.0,0.0,1.0,recipes,1.0,True,1.0
cheshy,1,1,6,c,y,0.0,1.0,0.0,1.0,recipes,1.0,True,1.0
chpchsh@152;y,1,1,13,c,y,0.0,1.0,0.0,1.0,recipes,1.0,True,1.0
kchdaiin,1,1,8,k,n,0.0,1.0,0.0,1.0,recipes,1.0,True,1.0
chfchol,1,1,7,c,l,0.0,1.0,0.0,1.0,recipes,1.0,True,1.0
qopchody,1,1,8,q,y,0.0,1.0,0.0,1.0,recipes,1.0,True,1.0
shotedy,1,1,7,s,y,0.0,1.0,0.0,1.0,recipes,1.0,True,1.0
folchor,1,1,7,f,r,0.0,1.0,0.0,1.0,recipes,1.0,True,1.0
yshoain,1,1,7,y,n,0.0,1.0,0.0,1.0,recipes,1.0,True,1.0
okshe@152;y,1,1,11,o,y,0.0,1.0,0.0,1.0,recipes,1.0,True,1.0
laram,1,1,5,l,m,0.0,1.0,0.0,1.0,recipes,1.0,True,1.0
@221;lkaiin,1,1,11,@,n,0.0,1.0,0.0,1.0,recipes,1.0,True,1.0
aig,1,1,3,a,g,0.0,1.0,0.0,1.0,recipes,1.0,True,1.0
kam@152;am,1,1,10,k,m,0.0,1.0,0.0,1.0,recipes,1.0,True,1.0
alpchdy,1,1,7,a,y,0.0,1.0,0.0,1.0,recipes,1.0,True,1.0
epalchdy,1,1,8,e,y,0.0,1.0,0.0,1.0,recipes,1.0,True,1.0
fagam,1,1,5,f,m,0.0,1.0,0.0,1.0,recipes,1.0,True,1.0
ooeeor,1,1,6,o,r,0.0,1.0,0.0,1.0,recipes,1.0,True,1.0
otaray,1,1,6,o,y,0.0,1.0,0.0,1.0,recipes,1.0,True,1.0
chot{ch'}e,1,1,10,c,e,0.0,1.0,0.0,1.0,recipes,1.0,True,1.0
ykeedan,1,1,7,y,n,0.0,1.0,0.0,1.0,recipes,1.0,True,1.0
cheolchal,1,1,9,c,l,0.0,1.0,0.0,1.0,recipes,1.0,True,1.0
chcthd,1,1,6,c,d,0.0,1.0,0.0,1.0,recipes,1.0,True,1.0
opchee@152;,1,1,11,o,;,0.0,1.0,0.0,1.0,recipes,1.0,True,1.0
teodarody,1,1,9,t,y,0.0,1.0,0.0,1.0,recipes,1.0,True,1.0
teedal,1,1,6,t,l,0.0,1.0,0.0,1.0,recipes,1.0,True,1.0
{ch'}edaiiin,1,1,12,{,n,0.0,1.0,0.0,1.0,recipes,1.0,True,1.0
tchede,1,1,6,t,e,0.0,1.0,0.0,1.0,recipes,1.0,True,1.0
pched,1,1,5,p,d,0.0,1.0,0.0,1.0,recipes,1.0,True,1.0
opcheeora{ify},1,1,14,o,},0.0,1.0,0.0,1.0,recipes,1.0,True,1.0
ar@221;r,1,1,8,a,r,0.0,1.0,0.0,1.0,recipes,1.0,True,1.0
@221;pchdy,1,1,10,@,y,0.0,1.0,0.0,1.0,recipes,1.0,True,1.0
qopche@152;@222;,1,1,16,q,;,0.0,1.0,0.0,1.0,recipes,1.0,True,1.0
sheedar,1,1,7,s,r,0.0,1.0,0.0,1.0,recipes,1.0,True,1.0
pcheskchy,1,1,9,p,y,0.0,1.0,0.0,1.0,recipes,1.0,True,1.0
ypcheedy,1,1,8,y,y,0.0,1.0,0.0,1.0,recipes,1.0,True,1.0
fch@152;y,1,1,9,f,y,0.0,1.0,0.0,1.0,recipes,1.0,True,1.0
pchosos,1,1,7,p,s,0.0,1.0,0.0,1.0,recipes,1.0,True,1.0
keod@222;,1,1,9,k,;,0.0,1.0,0.0,1.0,recipes,1.0,True,1.0
shoo,1,1,4,s,o,0.0,1.0,0.0,1.0,recipes,1.0,True,1.0
chokeolsheo,1,1,11,c,o,0.0,1.0,0.0,1.0,recipes,1.0,True,1.0
okecheey,1,1,8,o,y,0.0,1.0,0.0,1.0,recipes,1.0,True,1.0
qoteoar,1,1,7,q,r,0.0,1.0,0.0,1.0,recipes,1.0,True,1.0
pcheo@152;y,1,1,11,p,y,0.0,1.0,0.0,1.0,recipes,1.0,True,1.0
le,1,1,2,l,e,0.0,1.0,0.0,1.0,recipes,1.0,True,1.0
chykeor,1,1,7,c,r,0.0,1.0,0.0,1.0,recipes,1.0,True,1.0
rchsy,1,1,5,r,y,0.0,1.0,0.0,1.0,recipes,1.0,True,1.0
cheoarkeeol,1,1,11,c,l,0.0,1.0,0.0,1.0,recipes,1.0,True,1.0
@221;lkain,1,1,10,@,n,0.0,1.0,0.0,1.0,recipes,1.0,True,1.0
qopchedaiin,1,1,11,q,n,0.0,1.0,0.0,1.0,recipes,1.0,True,1.0
sokal,1,1,5,s,l,0.0,1.0,0.0,1.0,recipes,1.0,True,1.0
chdo,1,1,4,c,o,0.0,1.0,0.0,1.0,recipes,1.0,True,1.0
ycheeckhy,1,1,9,y,y,0.0,1.0,0.0,1.0,recipes,1.0,True,1.0
chckhody,1,1,8,c,y,0.0,1.0,0.0,1.0,recipes,1.0,True,1.0
kcheeos,1,1,7,k,s,0.0,1.0,0.0,1.0,recipes,1.0,True,1.0
shchs,1,1,5,s,s,0.0,1.0,0.0,1.0,recipes,1.0,True,1.0
yk@221;lair,1,1,11,y,r,0.0,1.0,0.0,1.0,recipes,1.0,True,1.0
okeorl,1,1,6,o,l,0.0,1.0,0.0,1.0,recipes,1.0,True,1.0
otchechy,1,1,8,o,y,0.0,1.0,0.0,1.0,recipes,1.0,True,1.0
lkchy,1,1,5,l,y,0.0,1.0,0.0,1.0,recipes,1.0,True,1.0
ch@221;kain,1,1,11,c,n,0.0,1.0,0.0,1.0,recipes,1.0,True,1.0
palshsar,1,1,8,p,r,0.0,1.0,0.0,1.0,recipes,1.0,True,1.0
aloiiin,1,1,7,a,n,0.0,1.0,0.0,1.0,recipes,1.0,True,1.0
cheodaiidaiin,1,1,13,c,n,0.0,1.0,0.0,1.0,recipes,1.0,True,1.0
lkches,1,1,6,l,s,0.0,1.0,0.0,1.0,recipes,1.0,True,1.0
tcheepchey,1,1,10,t,y,0.0,1.0,0.0,1.0,recipes,1.0,True,1.0
chckhed@222;,1,1,12,c,;,0.0,1.0,0.0,1.0,recipes,1.0,True,1.0
pychdar,1,1,7,p,r,0.0,1.0,0.0,1.0,recipes,1.0,True,1.0
yteeeor,1,1,7,y,r,0.0,1.0,0.0,1.0,recipes,1.0,True,1.0
ch@152;eiin,1,1,11,c,n,0.0,1.0,0.0,1.0,recipes,1.0,True,1.0
@221;tcheedaiin,1,1,15,@,n,0.0,1.0,0.0,1.0,recipes,1.0,True,1.0
oeky,1,1,4,o,y,0.0,1.0,0.0,1.0,recipes,1.0,True,1.0
@187;arar,1,1,9,@,r,0.0,1.0,0.0,1.0,recipes,1.0,True,1.0
okeshos,1,1,7,o,s,0.0,1.0,0.0,1.0,recipes,1.0,True,1.0
llor,1,1,4,l,r,0.0,1.0,0.0,1.0,recipes,1.0,True,1.0
fchee,1,1,5,f,e,0.0,1.0,0.0,1.0,recipes,1.0,True,1.0
roral,1,1,5,r,l,0.0,1.0,0.0,1.0,recipes,1.0,True,1.0
otsheody,1,1,8,o,y,0.0,1.0,0.0,1.0,recipes,1.0,True,1.0
solche@152;@222;,1,1,16,s,;,0.0,1.0,0.0,1.0,recipes,1.0,True,1.0
chotair,1,1,7,c,r,0.0,1.0,0.0,1.0,recipes,1.0,True,1.0
orsheor,1,1,7,o,r,0.0,1.0,0.0,1.0,recipes,1.0,True,1.0
olaraiin,1,1,8,o,n,0.0,1.0,0.0,1.0,recipes,1.0,True,1.0
ote@152;yar,1,1,11,o,r,0.0,1.0,0.0,1.0,recipes,1.0,True,1.0
toky,1,1,4,t,y,0.0,1.0,0.0,1.0,recipes,1.0,True,1.0
choltar,1,1,7,c,r,0.0,1.0,0.0,1.0,recipes,1.0,True,1.0
shockhol,1,1,8,s,l,0.0,1.0,0.0,1.0,recipes,1.0,True,1.0
lchealaim,1,1,9,l,m,0.0,1.0,0.0,1.0,recipes,1.0,True,1.0
lkesh@152;y,1,1,11,l,y,0.0,1.0,0.0,1.0,recipes,1.0,True,1.0
fchocth@221;r,1,1,13,f,r,0.0,1.0,0.0,1.0,recipes,1.0,True,1.0
qckham,1,1,6,q,m,0.0,1.0,0.0,1.0,recipes,1.0,True,1.0
teeoar,1,1,6,t,r,0.0,1.0,0.0,1.0,recipes,1.0,True,1.0
otorsheey,1,1,9,o,y,0.0,1.0,0.0,1.0,recipes,1.0,True,1.0
teear,1,1,5,t,r,0.0,1.0,0.0,1.0,recipes,1.0,True,1.0
lteam,1,1,5,l,m,0.0,1.0,0.0,1.0,recipes,1.0,True,1.0
otcheypchedy,1,1,12,o,y,0.0,1.0,0.0,1.0,recipes,1.0,True,1.0
ofaral,1,1,6,o,l,0.0,1.0,0.0,1.0,recipes,1.0,True,1.0
chearam,1,1,7,c,m,0.0,1.0,0.0,1.0,recipes,1.0,True,1.0
otecheedy,1,1,9,o,y,0.0,1.0,0.0,1.0,recipes,1.0,True,1.0
ofchr,1,1,5,o,r,0.0,1.0,0.0,1.0,recipes,1.0,True,1.0
lkch,1,1,4,l,h,0.0,1.0,0.0,1.0,recipes,1.0,True,1.0
p@221;lsairy,1,1,12,p,y,0.0,1.0,0.0,1.0,recipes,1.0,True,1.0
aralg,1,1,5,a,g,0.0,1.0,0.0,1.0,recipes,1.0,True,1.0
chpkcheos,1,1,9,c,s,0.0,1.0,0.0,1.0,recipes,1.0,True,1.0
okalch@152;y,1,1,12,o,y,0.0,1.0,0.0,1.0,recipes,1.0,True,1.0
{oph}eey,1,1,8,{,y,0.0,1.0,0.0,1.0,recipes,1.0,True,1.0
ara{i'h},1,1,8,a,},0.0,1.0,0.0,1.0,recipes,1.0,True,1.0
o{i'h}ox,1,1,8,o,x,0.0,1.0,0.0,1.0,recipes,1.0,True,1.0
ycheeolcheeo,1,1,12,y,o,0.0,1.0,0.0,1.0,recipes,1.0,True,1.0
op{ch'}edy,1,1,10,o,y,0.0,1.0,0.0,1.0,recipes,1.0,True,1.0
tokary,1,1,6,t,y,0.0,1.0,0.0,1.0,recipes,1.0,True,1.0
loar,1,1,4,l,r,0.0,1.0,0.0,1.0,recipes,1.0,True,1.0
ch@221;kair,1,1,11,c,r,0.0,1.0,0.0,1.0,recipes,1.0,True,1.0
a{ith}ar,1,1,8,a,r,0.0,1.0,0.0,1.0,recipes,1.0,True,1.0
fcheshd,1,1,7,f,d,0.0,1.0,0.0,1.0,recipes,1.0,True,1.0
tcheolchy,1,1,9,t,y,0.0,1.0,0.0,1.0,recipes,1.0,True,1.0
lsh@152;aiin,1,1,12,l,n,0.0,1.0,0.0,1.0,recipes,1.0,True,1.0
oted@221;r,1,1,10,o,r,0.0,1.0,0.0,1.0,recipes,1.0,True,1.0
ykcheor,1,1,7,y,r,0.0,1.0,0.0,1.0,recipes,1.0,True,1.0
sholkeechy,1,1,10,s,y,0.0,1.0,0.0,1.0,recipes,1.0,True,1.0
pcheodaiin,1,1,10,p,n,0.0,1.0,0.0,1.0,recipes,1.0,True,1.0
qoees,1,1,5,q,s,0.0,1.0,0.0,1.0,recipes,1.0,True,1.0
lkeechey,1,1,8,l,y,0.0,1.0,0.0,1.0,recipes,1.0,True,1.0
@221;in,1,1,7,@,n,0.0,1.0,0.0,1.0,recipes,1.0,True,1.0
taram,1,1,5,t,m,0.0,1.0,0.0,1.0,recipes,1.0,True,1.0
ctharaj,1,1,7,c,j,0.0,1.0,0.0,1.0,recipes,1.0,True,1.0
chcheey,1,1,7,c,y,0.0,1.0,0.0,1.0,recipes,1.0,True,1.0
pokeey,1,1,6,p,y,0.0,1.0,0.0,1.0,recipes,1.0,True,1.0
qopoeey,1,1,7,q,y,0.0,1.0,0.0,1.0,recipes,1.0,True,1.0
qopsheeey,1,1,9,q,y,0.0,1.0,0.0,1.0,recipes,1.0,True,1.0
pcheockhy,1,1,9,p,y,0.0,1.0,0.0,1.0,recipes,1.0,True,1.0
okched,1,1,6,o,d,0.0,1.0,0.0,1.0,recipes,1.0,True,1.0
lfchedy,1,1,7,l,y,0.0,1.0,0.0,1.0,recipes,1.0,True,1.0
she@221;dy,1,1,10,s,y,0.0,1.0,0.0,1.0,recipes,1.0,True,1.0
qosain,1,1,6,q,n,0.0,1.0,0.0,1.0,recipes,1.0,True,1.0
lkeeos,1,1,6,l,s,0.0,1.0,0.0,1.0,recipes,1.0,True,1.0
yshssheeo,1,1,9,y,o,0.0,1.0,0.0,1.0,recipes,1.0,True,1.0
sh@176;air,1,1,10,s,r,0.0,1.0,0.0,1.0,recipes,1.0,True,1.0
qopchear,1,1,8,q,r,0.0,1.0,0.0,1.0,recipes,1.0,True,1.0
shocphy,1,1,7,s,y,0.0,1.0,0.0,1.0,recipes,1.0,True,1.0
